customer_id,age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method,region,customer_segment
40571,29,24491,53,332,2,111,0.4,0.2,,0,UPI,Rural,Occasional
17173,53,22234,9,,7,45,0.1,,54,1,Card,Semi-Urban,Occasional
12284,50,,23,599,4,129,0.2,0,17,2,UPI,Semi-Urban,Occasional
35461,38,30878,28,275,0,246,0.6,0.4,33,1,Card,Semi-Urban,Occasional
34060,46,77159,8,,2,91,0.1,0.1,32,2,Wallet,Urban,Occasional
35236,47,33309,67,443,,179,0.6,0.1,72,3,UPI,Semi-Urban,Regular
26634,46,20508,49,127,4,27,0.4,0.2,47,2,UPI,Semi-Urban,Occasional
24471,50,15200,9,411,9,41,0.3,0.3,102,1,UPI,Semi-Urban,Regular
18416,66,24311,6,92,2,28,0.1,0,,1,Card,Rural,Occasional
18955,70,62056,66,157,5,28,0.3,0.3,32,0,UPI,Semi-Urban,Loyal
37194,22,28228,30,,4,34,0.1,0.4,46,1,Wallet,Urban,Regular
20719,46,33261,5,376,7,48,0.1,0,103,2,Card,Semi-Urban,Occasional
37401,47,127459,52,266,2,90,0.3,0,19,4,Wallet,Rural,Occasional
3264,46,52098,27,488,0,373,0.1,0,11,2,Card,Urban,Occasional
46180,46,15740,28,447,1,191,0.2,0.1,146,3,UPI,Urban,Occasional
31126,21,27275,12,173,14,12,0.3,0.2,110,2,Wallet,Semi-Urban,Regular
42233,50,42277,40,324,4,67,0.2,0,30,4,Wallet,Semi-Urban,Occasional
43714,37,36949,72,320,4,60,0.6,0.1,41,3,Card,Rural,Loyal
7025,43,118489,18,551,12,42,0.3,0.1,135,3,UPI,Rural,Regular
17499,54,,70,171,9,17,0.3,0,25,1,UPI,Urban,Loyal
29713,53,53818,4,439,8,48,0.7,0.1,27,1,UPI,Rural,Occasional
32788,60,21740,33,228,9,22,0.2,0.2,,1,Wallet,Urban,Regular
15108,18,107786,17,186,6,28,0.1,0.1,,1,UPI,Urban,Occasional
2477,54,43508,63,197,2,62,0.1,0.1,129,1,Card,Urban,Occasional
48078,46,45171,34,583,8,67,0.1,0.2,18,1,Card,Urban,Regular
11349,31,18149,42,195,9,19,0.1,0.4,34,0,Wallet,Urban,Loyal
29035,22,40371,3,353,3,84,0.3,0.1,3,1,UPI,Urban,Regular
1912,49,,23,230,6,35,0.5,0.1,86,0,Card,Semi-Urban,Regular
27728,36,48292,48,323,7,41,0.4,0,80,2,UPI,Semi-Urban,High_Value
36500,41,19935,17,342,3,86,0.2,0.1,69,0,Card,Semi-Urban,Occasional
42094,50,,46,80,4,16,0.3,0.1,125,1,Card,Urban,Regular
49531,70,28917,55,645,3,146,0.4,0.1,41,1,Card,Semi-Urban,Occasional
27312,48,46800,18,546,11,47,0.7,0.1,105,2,UPI,Semi-Urban,Loyal
14599,35,25330,30,,9,42,0.3,,51,0,UPI,Urban,Regular
12075,24,42823,59,428,2,163,0.4,0.1,48,1,Card,Urban,Occasional
41321,40,54259,70,249,4,47,0.4,0.1,30,1,Card,Urban,Loyal
28988,42,43440,29,,4,94,0.4,0.1,106,1,Wallet,Semi-Urban,Occasional
2099,45,52637,65,390,4,75,,0.2,174,,Wallet,Semi-Urban,Loyal
19534,40,20057,22,235,5,37,0.2,0.5,143,0,UPI,Semi-Urban,Occasional
34940,49,50641,25,182,2,68,0.4,0.1,60,2,Card,Urban,Regular
8024,50,54413,56,231,8,27,0.6,0,19,2,Wallet,Semi-Urban,Loyal
13254,29,22447,72,125,1,75,0.1,0.3,50,0,Card,Urban,Regular
1986,56,42472,49,342,4,66,0.1,0.2,41,0,Card,Rural,Loyal
26012,51,91861,8,421,7,55,0.1,0.1,77,2,Card,Semi-Urban,Loyal
3336,59,40388,14,273,3,78,0.2,0.1,25,0,Wallet,Rural,Loyal
26621,62,8707,35,338,6,51,0.4,0,,1,Card,Rural,Occasional
11745,49,40455,54,219,1,96,0.2,0,90,2,UPI,Semi-Urban,Occasional
18477,28,66597,11,497,7,64,0.2,0.4,72,0,UPI,Urban,Occasional
47612,58,19169,66,273,6,39,0.5,0,56,2,Card,Urban,Loyal
25537,69,60572,15,1002,4,187,0.1,0.3,,3,Wallet,Urban,Occasional
20865,47,25996,17,392,,232,0.3,0,96,0,Card,Semi-Urban,Occasional
43447,60,39254,34,251,9,24,0.5,0,40,1,Wallet,Semi-Urban,Regular
8007,40,141150,8,170,5,26,0.6,0.2,41,2,UPI,Urban,Regular
29077,62,41510,32,149,2,46,,0,,0,Card,Semi-Urban,Occasional
43721,25,35289,46,364,2,143,0.7,0.3,,2,Card,Urban,Occasional
23001,28,26693,70,323,16,19,0.2,0.1,38,1,UPI,Urban,High_Value
28194,47,41133,33,384,6,54,0.2,,41,0,UPI,Semi-Urban,Regular
21513,37,33925,66,144,5,23,,0.2,41,0,Card,Rural,Loyal
21025,49,17961,70,232,6,31,0.2,0.2,127,1,UPI,Semi-Urban,Loyal
15295,38,27161,2,234,1,147,0.5,0.1,84,3,Card,Urban,Occasional
11662,19,30446,33,72,3,17,0,0.1,27,0,Card,Rural,Regular
31719,39,21793,27,216,1,121,0.5,0.4,42,4,Card,Urban,Occasional
42116,46,48111,46,277,2,85,0.5,0.3,13,0,Card,Urban,Regular
28242,37,9391,32,548,5,96,0.3,0.1,131,2,Wallet,Semi-Urban,Occasional
43152,43,14829,71,,3,63,0.4,0.5,39,0,Wallet,Rural,Regular
9695,24,66807,53,274,7,33,0.1,0.1,66,2,Card,Urban,Loyal
25566,48,184972,39,430,4,92,0.2,0.2,105,0,UPI,Semi-Urban,Occasional
34445,23,30215,63,719,1,334,0.1,0.3,57,2,Card,Rural,Occasional
14110,37,32916,36,228,10,21,0.1,0.4,7,4,Card,Semi-Urban,Regular
12959,34,62185,72,220,2,74,0.1,0.1,18,1,Card,Semi-Urban,Regular
23315,22,48181,64,215,,78,,0.3,104,1,Card,Urban,Regular
17927,67,25237,43,128,2,42,0.5,0.1,33,1,Wallet,Urban,Occasional
20414,48,33732,2,,0,450,0.5,0.3,197,1,Wallet,Urban,Occasional
22459,40,50368,67,219,2,66,0.1,0.4,55,0,UPI,Urban,Regular
44363,38,42709,24,162,11,13,0.4,0,95,5,Wallet,Urban,Loyal
5677,58,39401,52,221,2,64,0.4,0.1,79,2,Wallet,Semi-Urban,Regular
43367,29,,61,147,1,70,0.3,0.1,39,0,UPI,Urban,Occasional
33872,19,44324,60,150,3,36,0.4,0.2,,1,Wallet,Urban,Regular
610,62,58522,60,884,7,105,0.4,0.3,36,1,UPI,Rural,High_Value
30921,53,57392,7,261,6,37,0.1,0.1,31,1,Card,Urban,Occasional
25260,26,41946,11,209,6,31,0.1,0.1,31,0,Card,Rural,Regular
30394,64,,67,303,1,190,0.2,0.1,22,2,Wallet,Urban,Occasional
38326,59,34538,14,474,6,64,0.3,0.3,93,2,Card,Urban,Regular
44289,47,36775,37,215,2,73,0.1,0.2,110,2,Card,Rural,Occasional
48465,28,59137,72,,6,88,0.1,0.1,30,1,Card,Semi-Urban,High_Value
9290,70,31528,27,74,3,16,0.8,0,56,3,Card,Rural,Occasional
26407,50,29837,20,92,2,27,0.4,0.4,42,1,Card,Semi-Urban,Regular
28059,68,65001,32,387,2,129,,0.2,63,1,Card,Urban,Regular
22296,29,16892,48,199,1,107,0.4,0.2,24,0,Card,Rural,Regular
22052,69,23226,13,169,1,68,0.1,0.2,,1,UPI,Urban,Occasional
44452,57,24111,71,,3,82,0.1,0.3,38,0,Card,Semi-Urban,Regular
12513,35,14469,72,307,2,114,0,0,116,1,Card,Rural,Occasional
48576,21,30385,39,133,6,18,0.5,0.2,51,2,Card,Semi-Urban,Loyal
18776,37,147961,24,89,6,12,0.5,0.1,54,1,UPI,Urban,Regular
15715,40,54487,70,234,5,37,0,0.1,85,2,Card,Rural,Loyal
7977,24,74944,59,,5,46,0.3,,61,2,Card,Semi-Urban,Loyal
33176,47,35571,45,321,,57,0.5,0.1,46,0,UPI,Urban,Loyal
47635,66,42074,7,993,5,162,0.2,0.3,152,1,Card,Rural,Regular
8345,51,64993,10,84,1,43,0.2,0.2,71,0,UPI,Rural,Regular
30590,63,20779,29,159,10,15,0.1,0,48,2,Card,Urban,Regular
11898,26,35355,39,300,5,52,0,0.1,33,1,Card,Rural,Loyal
25496,53,14715,65,134,2,44,0.3,0.1,60,0,UPI,Urban,Occasional
22322,37,90985,27,255,5,41,0.4,0.2,15,3,Card,Semi-Urban,Occasional
17680,37,19941,30,135,3,36,,0.2,,0,Wallet,Semi-Urban,Occasional
12470,45,57047,6,431,4,94,0.1,0.2,43,2,UPI,Urban,Occasional
4658,60,16494,39,484,3,126,0.3,0.2,15,0,Wallet,Rural,Occasional
48394,55,89842,39,471,6,69,,0,23,0,Wallet,Urban,Loyal
1688,48,71374,62,212,4,45,0.3,0.1,26,3,UPI,Urban,Regular
22182,32,12088,27,142,4,31,0.2,0.5,25,0,UPI,Semi-Urban,Regular
12792,30,50553,43,451,4,95,0.1,0.4,240,4,Card,Urban,Occasional
8041,38,80490,22,240,1,155,0.4,0.3,30,0,Card,Semi-Urban,Occasional
31062,44,76718,52,142,3,38,0.3,0.4,,1,Wallet,Semi-Urban,Regular
35027,63,42466,70,,,41,0.3,0.1,45,0,Card,Urban,High_Value
14830,30,,48,133,5,23,0.7,0.1,82,0,Card,Urban,Loyal
38849,40,53906,59,244,1,99,0.4,0.2,35,1,Card,Urban,Regular
20063,22,36697,20,187,1,88,0.3,0.1,122,1,Card,Rural,Occasional
28278,65,106974,29,394,1,168,0.1,0,103,1,Card,Urban,Occasional
34548,45,54615,34,181,1,74,0,0,,1,Wallet,Semi-Urban,Occasional
10905,69,62180,54,366,1,185,0.3,0.4,37,1,UPI,Urban,Occasional
19221,27,54067,47,295,14,19,0.3,,85,1,Wallet,Urban,High_Value
24430,20,52206,57,288,1,136,0.4,0.1,22,1,Wallet,Rural,Occasional
47350,48,19809,33,197,7,24,0.4,0.3,52,3,Card,Urban,Loyal
18112,31,135776,33,410,6,61,0.3,0.2,,,Wallet,Semi-Urban,Regular
3542,45,90079,52,316,5,49,0.2,0.1,100,2,UPI,Rural,Regular
25563,26,74549,36,301,7,39,0.2,0.1,154,4,Card,Urban,Regular
6760,35,25829,52,266,9,26,0.2,0.3,90,5,UPI,Urban,Loyal
33830,61,23200,23,64,2,24,0.5,0.2,57,0,Card,Urban,Regular
21276,25,36932,57,200,4,37,0.1,0.3,44,1,UPI,Semi-Urban,Loyal
38233,52,,11,233,9,23,0.4,0.2,,2,UPI,Urban,Occasional
14351,34,50425,41,124,9,13,,0.2,97,3,Card,Rural,Loyal
1227,50,21043,54,79,4,15,0,0.4,62,3,Wallet,Urban,High_Value
9160,27,33745,58,273,19,13,0.5,0.4,64,3,UPI,Semi-Urban,High_Value
25666,70,34524,43,153,2,54,0.5,0.1,138,2,Card,Semi-Urban,Occasional
20545,64,50149,59,185,4,34,0.3,0.1,69,0,UPI,Semi-Urban,Loyal
4120,62,26817,1,269,5,47,0.3,,56,4,Card,Semi-Urban,Occasional
278,69,50818,38,452,,93,,0.3,181,1,Card,Urban,Occasional
19037,49,17221,15,568,2,171,,0.3,64,1,Card,Rural,Occasional
20047,51,64169,14,169,3,41,0.6,0.2,255,0,Card,Urban,High_Value
38649,46,29948,30,129,2,42,0.1,0.1,44,2,Wallet,Rural,Occasional
37313,62,42083,66,129,2,40,0.3,0,,2,UPI,Urban,Regular
854,20,52021,30,190,1,88,0.2,0.2,84,1,Card,Urban,Occasional
43087,45,25426,60,372,1,153,,0.2,45,4,UPI,Urban,Occasional
46494,68,8438,1,551,6,82,0.6,0.3,52,1,Card,Urban,Occasional
19536,35,80865,62,157,5,27,0.1,0.1,97,3,Wallet,Semi-Urban,Loyal
16464,64,30657,20,,,67,0.5,0.1,103,1,Card,Semi-Urban,Occasional
36747,30,58133,62,511,5,87,0.4,0.3,16,3,Wallet,Urban,Loyal
29861,55,28276,2,440,1,284,0.1,0.1,20,2,Card,Rural,Occasional
885,67,30800,72,497,4,108,0.3,0.3,40,1,Card,Urban,Regular
47843,56,90307,32,121,1,65,0.3,0.6,14,,Card,Semi-Urban,Regular
21462,50,27602,47,225,6,31,0.4,0.1,41,2,Wallet,Rural,Loyal
9404,35,42288,56,457,,314,0.3,0,53,1,UPI,Semi-Urban,Occasional
33416,22,41060,67,419,5,65,0.4,0.1,152,3,Card,Urban,High_Value
40744,26,17161,19,161,6,22,0.1,0,36,0,Wallet,Urban,Regular
23977,25,28847,71,175,3,48,0.4,0.2,,3,Card,Semi-Urban,Occasional
28140,44,66836,33,536,1,235,0.2,,79,1,Card,Urban,Occasional
46079,64,101884,20,244,2,75,0.2,0.1,11,5,Card,Urban,Occasional
20718,30,28784,71,253,11,21,0.3,0.2,155,2,Card,Rural,High_Value
27648,40,46805,46,750,9,74,0.2,0.1,86,0,Card,Urban,High_Value
29971,35,35981,41,,3,155,0.3,0.2,28,2,Card,Semi-Urban,Occasional
24243,53,60337,72,688,8,79,0.2,0.2,,0,Wallet,Rural,High_Value
3036,57,17831,3,215,3,49,0.7,0.1,,1,Card,Urban,Occasional
6977,31,20517,60,270,5,44,0.1,0,123,0,UPI,Urban,Loyal
31766,55,51878,30,318,5,55,0.2,0,43,0,UPI,Urban,Regular
23702,50,17154,25,482,9,47,0.1,0,55,1,UPI,Urban,Regular
22078,62,54527,51,,2,83,0.1,0.2,27,0,Card,Rural,Regular
19236,46,27363,53,163,9,17,0,0.1,120,2,Card,Rural,Loyal
19893,49,14658,50,156,4,31,0.1,0.1,30,,Wallet,Urban,Occasional
36415,36,63965,45,118,8,14,0.3,,90,1,Card,Urban,Loyal
43916,50,30630,22,434,8,46,0.2,0.1,145,1,Wallet,Urban,Regular
14698,51,20087,26,658,2,209,0.5,0.3,137,1,Card,Semi-Urban,Occasional
28276,47,44849,22,288,8,31,0.5,0,39,4,Card,Urban,Occasional
49862,49,,47,292,7,37,0.2,0,113,5,UPI,Semi-Urban,Loyal
49925,67,30940,67,219,5,36,,0.2,51,2,UPI,Semi-Urban,Loyal
49960,44,26417,5,596,5,107,,0.3,,0,Card,Urban,Occasional
10093,25,20638,32,310,2,91,0.5,0.1,16,3,UPI,Urban,Occasional
47577,51,19195,14,147,9,15,0.1,0.3,,3,UPI,Rural,Regular
34859,42,33225,60,110,11,10,0.3,0.2,62,3,Card,Urban,Loyal
12806,63,21198,67,306,,155,0.3,0.2,29,4,Card,Urban,Occasional
12423,55,46083,65,465,7,56,0.2,0,44,2,Wallet,Rural,High_Value
28729,39,20611,30,644,8,72,0.5,0.1,63,1,Card,Urban,Regular
41924,68,76031,20,154,13,11,0.2,0.1,43,0,Card,Semi-Urban,Loyal
28237,26,21297,3,346,0,272,0.5,0,270,2,Card,Semi-Urban,Occasional
23311,20,53172,1,429,4,86,0.4,0.1,155,1,Card,Semi-Urban,Occasional
27812,51,,58,308,5,55,0.1,,11,4,Card,Urban,Loyal
14712,52,72644,2,309,10,29,0.5,0.1,172,1,Wallet,Urban,Regular
18795,41,24712,56,140,6,21,0.5,,121,0,Wallet,Urban,Loyal
6889,25,25401,56,185,2,60,0.1,0,124,2,Card,Urban,Occasional
772,32,49095,21,132,5,22,0.4,0.4,113,0,Card,Urban,Regular
2768,69,37555,7,531,3,146,0,0.1,115,1,UPI,Urban,Occasional
33763,29,34827,15,,1,73,0.2,0.1,48,3,Card,Semi-Urban,Occasional
43247,36,37684,43,609,3,144,0.3,0.2,37,2,Card,Semi-Urban,Occasional
32833,20,12331,5,543,5,93,0.3,0.1,82,2,Card,Semi-Urban,Occasional
13063,40,66021,71,454,3,106,0.4,0.1,36,2,Card,Rural,Occasional
44157,30,11180,21,166,6,23,,0.2,122,5,Card,Urban,Regular
34737,59,63783,58,342,,119,0.1,0.2,55,0,Wallet,Semi-Urban,Occasional
24514,24,43687,49,193,5,31,0.3,0.1,22,3,Card,Urban,Loyal
46126,41,48064,35,259,4,48,,0,8,5,Wallet,Urban,Occasional
38235,47,46558,12,407,1,216,0.2,0.1,98,,Card,Urban,Occasional
25210,52,56687,25,437,5,76,0.6,0,,1,Wallet,Semi-Urban,Occasional
26935,57,65408,31,413,5,64,0.3,0.3,67,3,Card,Semi-Urban,Regular
21363,48,39245,8,186,6,26,0.5,0.1,77,0,Card,Urban,Regular
32641,35,56839,35,329,4,70,0.1,0.3,44,0,Wallet,Semi-Urban,Occasional
46346,33,15330,40,239,5,43,0.3,0.3,56,2,UPI,Rural,Loyal
22573,21,,4,219,3,51,0.2,0.1,85,3,Card,Semi-Urban,Occasional
31855,33,90568,8,,2,106,0.2,0.1,73,3,Card,Rural,Occasional
5224,46,24969,48,176,3,41,0.4,0.1,42,2,UPI,Rural,Regular
13180,43,44779,32,342,6,52,0.1,0.1,143,2,UPI,Semi-Urban,Regular
17124,52,16577,10,439,4,89,0.6,0.1,13,2,Card,Urban,Occasional
20090,45,24012,44,246,5,42,0.2,0.1,1,2,UPI,Semi-Urban,Loyal
5967,64,53810,65,429,8,47,0.1,0.2,63,2,Wallet,Semi-Urban,High_Value
36448,49,44348,6,220,4,47,0.2,0.1,19,1,Card,Semi-Urban,Occasional
647,39,40505,37,251,3,70,0.2,0,94,2,Wallet,Urban,Occasional
3781,25,26618,47,192,8,22,0.3,0.5,,2,UPI,Urban,Loyal
20232,46,57734,32,255,4,56,0,0,46,1,UPI,Rural,Regular
19264,34,16997,4,429,6,58,0.5,0.1,178,1,Card,Urban,Regular
24762,64,31520,40,857,1,517,,0.1,,1,Wallet,Urban,Occasional
17161,57,130905,6,741,5,128,0,0.2,130,2,Card,Urban,Occasional
30810,19,31088,18,236,2,94,0.3,0.3,,,UPI,Semi-Urban,Occasional
19736,65,28844,50,328,5,57,0.2,0.1,29,2,Card,Urban,Loyal
47429,65,52394,3,365,5,66,0.5,0.1,29,0,Card,Semi-Urban,Occasional
38060,70,14833,19,311,3,84,0.7,,51,2,Wallet,Urban,Regular
430,46,65331,67,270,7,34,0.3,0.3,57,0,Card,Semi-Urban,Loyal
9912,22,31917,10,62,7,8,0.6,,23,3,Wallet,Urban,Loyal
4017,58,,65,419,3,93,0,0,100,1,UPI,Semi-Urban,Occasional
2976,48,17648,19,640,4,134,0.4,0.3,50,,UPI,Urban,Occasional
22228,57,88681,26,179,3,48,0.3,,48,1,UPI,Semi-Urban,Occasional
46023,59,122171,58,381,1,214,0.1,,73,4,Card,Urban,Occasional
31428,25,23334,52,699,7,92,0.2,0,,0,Wallet,Rural,High_Value
38534,31,38328,31,142,5,23,0.5,0.5,74,0,UPI,Urban,Occasional
32234,26,26914,8,654,5,109,0.2,0.2,158,2,Wallet,Semi-Urban,Occasional
37011,59,17765,19,55,6,8,0.1,0,43,0,UPI,Semi-Urban,Regular
18751,64,54543,22,293,10,28,0.1,0.1,,3,Card,Rural,Occasional
46249,35,17098,40,558,11,46,0.5,0.3,93,1,UPI,Rural,High_Value
8410,57,65288,47,843,9,85,0.3,0.1,92,1,UPI,Urban,High_Value
10407,27,69241,21,604,2,181,,0.2,97,0,Card,Urban,Occasional
23956,44,43562,23,218,4,47,0.2,0.3,27,2,Card,Urban,Regular
23042,22,58687,37,348,10,31,0.3,0.1,63,3,Wallet,Urban,High_Value
19834,69,26030,22,208,7,27,0.4,0.3,103,0,Card,Urban,Regular
48428,53,16061,55,307,,67,0.3,0.1,,2,Wallet,Urban,Regular
7269,64,34843,22,225,8,26,0.2,0.2,,0,Card,Urban,Loyal
44594,45,52247,11,492,5,82,0.5,0.1,101,1,UPI,Urban,Occasional
1139,61,32538,13,451,1,199,0.4,0,32,1,UPI,Urban,Occasional
4986,56,101803,20,176,7,23,0.1,0.1,24,1,Wallet,Urban,Occasional
2886,27,22394,6,447,5,77,0.5,0.3,50,2,UPI,Semi-Urban,Occasional
48414,61,30555,7,568,5,91,0.5,0.1,,0,Card,Urban,Occasional
14978,33,24020,10,622,10,56,0.2,0.1,19,0,Wallet,Rural,Regular
38404,42,57118,25,285,4,53,0.6,0.1,154,0,UPI,Urban,Regular
23792,69,84250,33,448,15,27,0.1,0,60,1,Card,Semi-Urban,Loyal
10994,46,39846,31,131,5,22,0.5,0.3,108,2,Card,Semi-Urban,Occasional
44422,48,82887,42,293,2,86,0.5,0.1,70,0,UPI,Rural,Occasional
26582,36,27698,54,173,3,39,0.3,0.1,83,0,UPI,Rural,Regular
3121,20,32489,32,333,11,28,0.1,0.1,27,2,UPI,Urban,Regular
39203,59,40340,39,326,1,141,0.5,0.4,102,3,Card,Semi-Urban,Regular
37448,43,36174,69,70,5,11,0.4,0.2,11,1,Card,Semi-Urban,Loyal
4058,36,80469,66,405,8,45,0.7,0,73,2,Card,Semi-Urban,Regular
31986,55,29227,53,683,4,128,0.3,0.1,30,0,Card,Rural,High_Value
49292,63,40992,30,308,,41,0,0.1,52,2,Wallet,Semi-Urban,Regular
18870,40,28486,43,398,7,51,0.1,0,,4,UPI,Urban,Loyal
27740,59,32215,10,492,4,107,0.4,0.2,69,1,Card,Rural,Occasional
7071,43,33311,62,162,9,16,0.2,0.2,65,2,Wallet,Urban,High_Value
33875,70,40202,63,361,1,154,0.2,0,66,2,UPI,Semi-Urban,Occasional
29559,22,56036,12,186,2,71,0.4,0,98,0,Wallet,Urban,Regular
17584,27,38773,17,367,5,65,0.5,0.1,49,0,Wallet,Urban,Occasional
43157,45,49528,20,389,2,115,0.6,0,47,2,Card,Semi-Urban,Regular
18584,36,10809,56,370,3,90,0.4,0,,1,UPI,Semi-Urban,Regular
13459,27,,55,,,219,0.1,0.5,118,0,Card,Urban,Occasional
17725,59,94281,36,441,5,69,0.2,0.4,98,2,Wallet,Urban,Regular
4570,22,41544,55,366,2,137,0.2,0.2,137,3,Wallet,Rural,Occasional
31514,36,25586,12,341,2,100,,0.2,152,2,Card,Semi-Urban,Occasional
21497,61,28560,8,465,1,266,0.5,0.2,49,6,UPI,Rural,Occasional
18176,67,49427,39,,2,180,0.3,0,105,3,Wallet,Urban,Occasional
6330,23,,23,665,4,124,0.1,0.1,15,2,UPI,Semi-Urban,Occasional
14875,47,36710,51,242,6,33,0.4,0.2,89,0,Wallet,Semi-Urban,Loyal
40463,38,47364,9,344,1,154,0.3,0.3,41,2,Wallet,Semi-Urban,Occasional
47442,20,53385,56,285,5,44,0.3,0.3,82,0,Card,Urban,Loyal
39231,20,41070,41,611,2,207,0.4,0,49,2,Card,Semi-Urban,Occasional
30147,46,17689,36,307,1,191,0,0.1,83,2,Card,Urban,Occasional
49347,24,21186,43,,2,115,0.2,0.1,14,1,Wallet,Urban,Occasional
199,18,70519,13,295,5,51,0.5,0.2,,,Card,Urban,Regular
1449,41,25264,29,596,4,119,0.1,0.2,79,0,UPI,Urban,Occasional
17758,65,29286,50,194,,68,,0,36,1,Card,Urban,Occasional
44012,61,73303,41,318,8,36,0.5,0.2,27,1,Card,Semi-Urban,Loyal
10269,59,25007,36,429,6,66,0.2,0.1,,1,Card,Urban,Regular
32009,34,46816,72,187,2,73,0.3,0.2,53,1,UPI,Semi-Urban,Occasional
20834,69,36593,35,374,1,165,0.2,0,,1,Card,Urban,High_Value
34627,46,20177,30,56,2,18,0.3,0.3,18,0,Wallet,Urban,Regular
8660,27,43199,15,246,3,56,0.4,0,76,4,UPI,Rural,Regular
10046,26,36089,35,224,3,51,0,0.5,98,4,Card,Semi-Urban,Regular
16380,69,70714,15,383,8,41,0.3,0,29,2,UPI,Rural,Occasional
17245,63,47245,42,577,5,94,0.2,,45,1,UPI,Semi-Urban,High_Value
31571,27,23669,28,,11,14,0.3,0.4,32,1,UPI,Urban,Occasional
19724,69,50231,50,118,0,88,0.2,0.3,76,1,Wallet,Urban,Regular
40337,22,33392,20,34,2,12,0.3,0.1,41,0,Card,Rural,Occasional
12619,32,,11,237,1,147,0.2,0.1,86,2,Wallet,Urban,Regular
5747,70,23612,32,374,8,42,0.1,0.1,,1,Wallet,Rural,Regular
44071,35,12778,1,676,2,255,0.3,0.1,6,1,Card,Urban,Occasional
43135,40,44090,37,276,4,55,0.2,0.1,40,,Card,Urban,Regular
23576,40,23288,71,133,1,66,,,40,4,Card,Semi-Urban,Occasional
47224,63,,23,1288,1,692,0.3,0,8,1,Card,Urban,Occasional
25327,41,31272,22,407,,42,0.2,0.1,,0,Card,Semi-Urban,Occasional
44217,40,70535,15,253,2,89,0.3,0.1,76,2,UPI,Rural,Occasional
19820,45,72216,61,470,7,62,0.3,0.2,11,0,Card,Semi-Urban,High_Value
47714,56,32336,59,237,2,92,0,0.1,79,0,UPI,Semi-Urban,Occasional
45674,27,62528,65,478,6,68,0.2,0.2,50,1,Wallet,Urban,High_Value
41828,38,44089,20,,9,16,0.2,0,19,2,Card,Urban,Regular
3841,37,33981,44,104,7,13,0.4,0.2,,1,UPI,Urban,Loyal
34966,39,,71,411,5,65,0.2,0,,1,Card,Urban,High_Value
5646,40,18499,11,275,5,44,0.3,0.1,55,2,Card,Urban,Regular
33932,23,25909,64,236,2,70,0.3,0.1,61,1,Card,Urban,Regular
25316,64,18570,39,247,3,67,0.2,0.2,37,2,Card,Semi-Urban,Occasional
23047,24,60027,37,267,8,28,0.6,0.4,60,3,UPI,Rural,High_Value
9673,41,72151,51,358,0,284,0.6,0,,2,Card,Semi-Urban,Occasional
45834,25,51692,66,414,3,108,0.3,0.1,21,1,Card,Urban,Occasional
9243,57,29036,23,587,2,210,0.2,0.5,18,1,Wallet,Urban,Occasional
35275,52,89783,9,245,17,14,0.1,,26,1,UPI,Urban,Loyal
32447,48,,59,391,2,147,0.2,0.1,110,1,UPI,Urban,Occasional
682,48,16832,47,241,0,197,0.4,0.1,61,0,Card,Urban,Occasional
45180,20,34425,32,81,5,13,0.2,0.1,55,1,Card,Semi-Urban,Regular
46940,30,57739,38,131,2,39,,0.1,96,0,Card,Urban,Regular
41769,25,57674,45,424,6,57,0.5,0.4,136,6,Card,Urban,High_Value
8813,45,22198,28,398,4,86,,,94,1,Card,Urban,Occasional
40265,43,36246,8,192,6,29,0.2,0,42,1,Card,Urban,Regular
25267,60,16245,20,269,3,61,0.2,0.1,46,1,Card,Urban,Regular
49380,58,41722,5,196,4,37,0.1,0.3,48,1,Card,Urban,Occasional
28592,69,21745,30,399,5,71,0.4,0.1,60,1,Card,Urban,Occasional
12759,69,23456,19,150,4,32,0.3,0.2,26,1,Wallet,Urban,Occasional
8475,33,108896,48,262,7,32,0.7,0.1,94,,UPI,Rural,Loyal
24803,44,33142,72,285,6,42,0.2,0.2,44,2,Wallet,Urban,Loyal
13506,65,36771,13,298,4,60,0.3,0.1,54,3,Card,Semi-Urban,Occasional
18216,56,40933,26,364,3,98,0.1,0,29,1,Card,Rural,Occasional
44985,61,14448,3,381,7,49,0.2,0,24,9,Card,Semi-Urban,Occasional
6225,30,29126,9,140,3,31,0.4,0.4,8,1,Card,Rural,Occasional
33323,54,30985,61,229,,144,0.4,0.4,31,1,Card,Urban,Occasional
32157,35,26710,40,,12,7,0.1,0.1,13,,Card,Semi-Urban,Loyal
45144,63,43964,45,72,6,10,0.3,0.1,52,2,Card,Semi-Urban,Loyal
10461,42,14548,59,498,3,117,0.4,0.1,76,0,Wallet,Urban,Occasional
34111,23,46364,2,306,7,38,0.2,0.1,99,0,Wallet,Semi-Urban,Occasional
36901,37,18148,72,215,13,16,0.4,0.2,25,0,Card,Rural,High_Value
36463,24,37106,23,204,9,21,0,0.3,44,2,UPI,Semi-Urban,Loyal
586,46,54520,7,150,6,20,0.2,0.3,101,2,Wallet,Rural,Occasional
26502,20,25921,52,240,7,30,0.3,0.2,24,3,UPI,Semi-Urban,Loyal
39110,59,18819,66,257,4,57,0.2,0.1,54,1,Wallet,Urban,Regular
29317,56,,43,227,3,52,0.4,0,76,2,Wallet,Urban,Regular
